text,sentimen
"Kapolrestabes Makassar Kombes Pol Arya Perdana mengungkapkan bahwa saat ini pihaknya sedang melakukan pendalaman terkait munculnya grup pasangan sesama jenis tersebut.

~LL #GrupFacebook #GrupSesamaJenis https://t.co/jI2E0UIZFP",Netral
"Apakah kalian tahu?
Bangunan yang dijuluki Rumah Pocong Sumi ternyata pernah menjadi tempat tinggal Mantan Menteri Agama Indonesia. 

Berdasarkan literatur yang ada, Bangunan tersebut memiliki nama asli Omah Indhise, sebuah rumah peninggalan era kolonial Belanda yang dibangun sekitar tahun 1860.

Penghuni pertamanya adalah pasangan Atmosudigdo, warga asli Jawa yang dikaruniai lima orang anak. Salah satu dari mereka adalah Prof. Dr. Muhammad Rasjidi, yang kemudian dipercaya menjadi Menteri Agama pertama Indonesia.

Namun, sejak ditinggalkan oleh beliau pada tahun 1946, rumah ini terbengkalai dan tak lagi berpenghuni. Dari sanalah berbagai kisah mistis mulai berkembang. 

Julukan Rumah Pocong Sumi muncul karena beredarnya cerita tentang adanya sosok pocong di tempat ini. Versi lain menyebutkan, nama itu mulai populer setelah sebuah stasiun televisi swasta melakukan syuting acara bertema mistis di lokasi tersebut, dan kru mengaku diganggu oleh makhluk astral bernama Mbah Sumi.

Terlepas dari cerita-cerita misteri yang mengiringinya, Omah Indhise menyimpan nilai sejarah yang patut untuk dihargai, sebagai salah satu Cagar Budaya di kawasan Kotagede, Yogyakarta. Gimana.

(Jelajah Destinasi)",Netral
"jalan jalan ke malioboro niatnya mau nambah langkah kaki, eh malah kenyang",Netral
"Malut United resmi luncurkan skuad dan jersey untuk BRI Super League 2025/26 di Sleman. Hendri Susilo diperkenalkan sebagai pelatih baru, plus empat eks Persib: David da Silva, Ciro Alves, Tyronne del Pino, dan Gustavo Franca.

#bolacomid #blclpt #malutunited https://t.co/yFV8HSZH2g",Netral
"Dlm rangka Harkamtibmas  Bhabinkamtibmas Polsek Medan Area menyambangi warga &amp; Pos Kamling antisipasi 3C, Tawuran,Begal,Genk Motor &amp; gangguan Kamtibmas lainnya (Selasa,29 Juli 2025).
#Polrestabesmedan
#kapolrestabesmedan
#poldasumaterautara
#polriuntukmasyarakat
#collabs https://t.co/k95bQAknFs",Netral
"Persija Jakarta tak mendaftarkan Ryo Matsumura di putaran pertama BRI Super League 2025/26. 🦁🇯🇵

Pelatih Maurício Souza ungkap alasannya: sang gelandang cedera parah &amp; harus jalani operasi.

#BolacomID #blclpt #RyoMatsumura https://t.co/J3QrOneWsA",Netral
@fatimah_rusalka pss* lord 🧍🏻,Netral
"Laga Pembuka Super League 2025/2026 Makin Panas! Persebaya vs PSIM, Kompak Rasakan Kekalahan di Laga Uji Coba https://t.co/uCPAkJeV65",Netral
"@Omapizza21 @Zentizen_ Bullying termasuk kekerasan fisik, verbal, sosial, dan siber. Pengeroyokan atau dominasi terhadap salah satu individu termasuk bullying.",Netral
@yyaelahcan @BCSxPSS_1976 @Brajamusti_YK Ora dodol menyan,Netral
"Pendiri Omong-Omong Media, Okky Madasari, menyampaikan orasi dan membacakan puisinya ""Di Bawah Kibaran Bendera"" dalam Aksi Kamisan Jogja, 7 Agustus 2025.

#aksikamisan
#80tahunindonesia
#okkymadasari 
#omongomongmedia",Netral
@baibaifvr atlet silat lidah kak 😌,Netral
"Jelang Perayaan Natal, Tim Gegana Sterilisasi 20 gereja skala prioritas sesuai SOP menyasar seluruh bangunan gereja mulai dari mimbar, meja, kursi, pasturan, kelistrikan guna memberikan rasa aman bagi jemaat yg akan melakukan ibadah Natal 2024.

#PolrestaSleman 
#operasililin2024 https://t.co/5FUrmB4Ufg",Netral
"bravo Polri! Luar biasa dgn tindakan ini, pungli hrs brantas total https://t.co/3wilZpjZ6e",Netral
"@seyay_ Banda Aceh lumayan lah, kalo Jogja bukannya banyak klitih ya?",Netral
"@onyourm_ele beda-beda serunya ka, tapi kalau kamu suka ditipu penulis baca yang pembunuhan tanpa jasad, kalau suka sama petualangan anak-anak baca yang di tanah lada kaa",Netral
Jalan2 malam di bekasi enak euyy minusnya takut begal,Netral
"RYD DAN PATROLI BLUE LIGHT ANTISIPASI GENG MOTOR, BALAP LIAR, BEGAL, KEJAHATAN JALANAN &amp; ANTISIPASI TP 3C DIRUANG PUBLIK DIWILKUM POLSEK KOTAPINANG POLRES LABUHANBATU SELATAN https://t.co/IZ9qVXOvnP",Netral
"Warga Filipina sering merekam video pernikahan di gereja yang banjir.

Ini karena banjir sering terjadi di Filipina dan berdampak pada jutaan warga. Perencanaan kota yang buruk, saluran air terbengkalai, dan cuaca ekstrem membuat banjir semakin parah. https://t.co/r8hFHfNapM",Netral
Pencak silat : rabbit hole of the day,Netral
@eastasiasoft @PSN_Robert2567 @HERESJOHNNY61,Netral
"OKNUM TNI Penembak Mati 3 Polisi Besok Jalani Sidang Vonis, Pengamanan Maksimal Dikerahkan https://t.co/vnDYMLaNJ8",Netral
"Jika tambang memberikan dampak
1. Perekonomian warga setempat membaik.
2. Infrastruktur daerah setempat membaik.
3. Pendidikan warga setempat membaik.
4. Menaikkan taraf hidup warga setempat.
Tp yg ada warga setempat miskin,
Alamnya rusak.

#IndonesiaGelap https://t.co/ALtkpIaZxL",Netral
Lebih dari 50 Orang Hilang Hanyut Disapu Banjir Bandang di Uttarakhand India https://t.co/6lUsLZ9A4N,Netral
"Hasil pertandingan BRI Super League 2025/26 : 
Persib 2 - 0 Semen Padang",Netral
kerja itu banyakin berdoa dan berusaha gerak dan mikir. bukan banyakin ngelu dan menyalahkan keadaan,Netral
"Bali United mengenalkan jersi dan tim baru kepada publik untuk musim kompetisi BRI Super League 2025/2026.
https://t.co/RHUomoff6D",Netral
"Geledah Kantor Dinas Peternakan Jatim dalam Kasus Korupsi Dana Hibah, KPK Sita Sejumlah Dokumen https://t.co/MBuayQj1kA #beritajogja #jogja #jogjaistimewa https://t.co/50g64zJYU5",Netral
"Niat menghemat waktu jadi mesen ojol eh udah 20menit kayanya ga dapet dapet dan menyerah naik TJ dengan kemacetan ini
Alhamdulillah TJ nya juga langsung dateng tadi",Netral
"I think 1 star mcnd member (Minjae, Junhyuk) doesn't really mind about mnet prison dorm setting bcs it's nearly similar with their own back home https://t.co/6XSP0Qx7Cr",Netral
"And Galactus!

Thinking about drawing the Marvel Universe animation style.

Which characters should I start with?

I can do DC characters as well! https://t.co/HSdkMbwAc9",Netral
"@ucupiko_ Bolehh, aku kalo gada tmn barengan naik krl mau naik ojol jg wkwk😭 boleh mau ketemuan di pintu msk yg mana?",Netral
Info tawuran di kamar 💦💦 #gaymakasssar #Makassar,Netral
and that's why ppe said if there's perth there must be santa as well bcs they're literally formed as love TEAM. somehow they'll always be linked tgt (e.g: perth's name always presents whenever santa has a job as jasper) and you can't complain bcs that's how the system works 😭,Netral
POLSEK MUARA ANCALONG LAKUKAN MEDIASI KASUS PENGANIAYAAN SECARA KEKELUARGAAN https://t.co/4catpEaRyx,Netral
"@JosephChapin21 @DCOfficial @JamesGunn @kumailn @homeofdcu Let's just say,he's like DC's Deadpool",Netral
@jaayipark Gelut kita Jay,Netral
"Sore tadi sekitar jam 16:33 terjadi laka tunggal di seberang kampus UNU Ringroad barat, pengendara motor nmax ngantuk nabrak angkringan, korban mas2 gemuk hanya sedikit lecet

(Kannayuda) https://t.co/oZ77W7jf1o",Netral
"Championship League 2025/2026 Belum Mulai, Tiga Tim Ini Diprediksi Promosi ke BRI Super League Musim Depan

https://t.co/1Kz29d2j1g",Netral
@greene_sar84037 The Drunken Psychopaths.,Netral
Fred King: The Future of Blockchain Tech 2035 https://t.co/MBkKpqrI4t,Netral
Mimin mau denger kultum terawihnya,Netral
"@_Happy_yeye_ @tanyakanrl Kalau aku suka motor yg enteng karena kebiasaan nyelip pas macet, jadi bakal ambil beat. Kalau masalah irit, mereka sama sama irit. Kalau masalah yang rangka2 honda itu, aku kurang paham sih kak",Netral
@htsakgae HAHAHAHHA pls aku ngumpulin niat dulu soalnya a setiap aku update ada oknum rese,Netral
"Telah jatuh dompet warna hitam berisikan kartu tanda identitas dan lain lain, atas nama Ghiffary Yustar Afif jatuh di area Banguntapan - jl.kusumanegara, bagi yang menemukan bisa kontak saya 0895363260054 dan akan mendapatkan imbalan terimakasih...",Netral
MERAPAT!!! https://t.co/dlTuM7r2Lc,Netral
@tanyakanrl info tawuran guys,Netral
"Ryu Kintaro kalo jadi pantai ya bukan perintis juga bukan penggaris, tapi Parangtritis",Netral
Bandar judi.,Netral
@djgayz I told her to rethink all her locations yall she’s gonna get back to us soon bcs no nyc is also crazy 🙂‍↕️,Netral
"Personel Unit Samapta Polsek Tanjung Priok melaksanakan strong point pembiruan dan patroli di Jl. Warakas III Gg. 14, RW 003 Warakas, Kamis 7 Agustus 2025 pukul 00.55 WIB. Kegiatan bertujuan mengantisipasi tawuran, 3C, dan gangguan kamtibmas lainnya. https://t.co/AgiLIYfPV8",Netral
"Danlanud Adisutjipto, Marsma TNI Toto Ginanto, S.T., M.A.P., M.Han., menghadiri acara Pengukuhan Kepala Perwakilan Badan Pengawasan Keuangan dan Pembangunan (BPKP) Daerah Istimewa Yogyakarta di Gedhong Pracimasana, Kompleks Kepatihan, Jl. Malioboro, Yogyakarta, Kamis (24/7/2025). https://t.co/2HtXeOz3J9",Netral
"Bulungan, 7 Agustus 2025 - Kantor Wilayah Kementerian HAM Kalimantan Timur berperan aktif sebagai narasumber dalam kegiatan Rapat Koordinasi Biro Hukum Setda Provinsi dan Bagian Hukum Kabupaten/Kota se-Kalimantan Utara Tahun 2025. https://t.co/Lgk3tTcEI1",Netral
"Larangan bagi suporter untuk melakukan tur tandang di BRI Super League 2025-2026 kembali ditegaskan.

https://t.co/RQMqJyaIIM",Netral
"Rasa benci terhadap polisi sering muncul dari pengalaman pribadi seperti pemerasan lalu lintas, kekerasan, atau korupsi oknum. Di Indonesia, survei menunjukkan ketidakpercayaan karena skandal dan bias kekuasaan. Namun, tak semua polisi buruk—banyak yang melindungi masyarakat. Apa alasan spesifikmu? Mari diskusikan.",Netral
"Selamat malam Kak. Jika yang dimaksud pemesanan tiket dengan tarif khusus, maka tidak tersedia pada perjalanan KA Logawa di rute tersebut ya. 

​​​​​​​Railmin imbau untuk selalu hati-hati ya, terhadap akun penipuan yang mengatasnamakan KAI. Saat ini, seluruh akun media sosial KAI121 sudah terverifikasi. Mohon abaikan, jika ada balasan dari akun yang tidak bercentang emas dan meminta Kakak untuk menghubungi via WhatsApp. Nomor resmi WhatsApp KAI121 (centang biru): 0811-1211-1121. Trims.",Netral
KEGIATAN CIPTA KONDISI 3 PILAR DAN PATROLI SEKALA SEDANG DALAM RANGKA ANTISIPASI TAWURAN WARGA DAN GUANTIBMAS LAINNYA DI WILAYAH HUKUM POLSEK JATINEGARA JAKARTA TIMUR https://t.co/yo2HyQgOCT,Netral
Suporter wedi banyu.,Netral
"Himbauan Umum Menuju
 Memperingi 27 Tahun AMP

“ Bangun Persatuan Nasional, Lawan Militerisme dan Berikan Kemerdekaan bagi Bangsa West Papua “

Beberapa Tahun terakhir eksploitasi sumber daya alam papua masif terjadi, Perampasan tanah adat, Perampasan rung hidup, masyarakat adat di kriminalisasi dan di intimidasi, di tambah lagi penggungsian besar besaran yang terus tejadi di atas tanah papua.

Setelah Negara Kolonial Indonesia mengesahkan UU Otsus serta memaksakan DOB (Daerah Otonomi Baru) kompleksitas persoalan semakin mencekik Masyarakat papua. Pembangunan infrastruktur, eksploitasi sumber daya alam, Perampasan Lahan, masalah Buruh, operasi militer serta persoalan lainnya. 

Menurut laporan keuskupan timika  tahun 2025 penggungsian  masyarakat puncak 4.469 jiwa dan Masyarakat intan jaya 1.231 jiwa sedangkan yang masih anak anak 216 jiwa. Belum terhitung dengan beberapa kabupaten yang sekarang lagi dalam konflik dan penggungsian. Selanjutnya 2 juta hektar tanah adat di merauke yang rebut tanah tanah adat dengan paksa oleh negara, yang saat ini masih terus di tolak oleh warga setempat. Raja ampat yang sekarang  menjadi ancaman serius akibat eksploitasi oleh Pt gag nikel dan oligarki oligarki rakus  negara kolonial.

Hingga akhir akhir ini, Para politikus papua dan jakarta memekarkan, pemekaran daerah,  kampung, kabupaten, provinsi, yang berencana mengkotak kotakan kami rakyat papua agar mudah untuk di kendalikan serta di hilangkan atas tanah air kita sendiri. Namun Realitas penindasan ini direspon dengan perlawanan rakyat yang terpisah-pisah disetiap sector / klas masyarakat yang ditindas, oleh karena itu persatuan nasional menjadi sangat penting guna menyatukan kekuatan dan menyerang musuh bersama.

Militerisme di Papua.

Dalam kondisi yang parah seperti hari ini, namun militer indonesia masih terus di kirim tanpa kenal lelah. Walaupun dengan nyatanya jika kita melihat bahwa militer adalah dalang di balik kejahatan kemanusiaan di papua.

Selanjutnya baca di halaman Facebook Koran Kejora.",Netral
-dips! Gombel turun masi ditutup gaa? Masi macet?,Netral
"@barengwarga Kok kakak iparnya msh bilang ""penyelidikan masih berlanjut"" ya? Berlanjut utk hal apa kah?

Scr polisi sdh tetapkan kasus bunuh diri dan tidak ada unsur pidana.. biasanya yg begini ya auto case closed. https://t.co/P9y7BeBoYC",Netral
@kimudayeon Wah gelut ama Eunho nih..,Netral
@OmnipotentBi kyk orang2 di parangtritis,Netral
"🎉 JOGJA 90’s FESTIVAL #4
🏁 BERNOSTALGIA🏁
🗓️ tgl 27 Juli 2025 
⏰ 10.00 - 22.00
📍 @omahoblong_jogja 

Dengan rangkaian acara menarik seperti :
-  Car Contest & Meet Up 
  Mobil 90s & Retro classic
-  Riding Bikers
-  Diecast Competition
-  OS.BMX fun game
-  Lapak Kuliner & Otomotif
-  Tentunya dengan Penampilan spesial dari para
  bintang tamu

Special Performances:
•  @selerarakyatmusik ❌ @antogantazz 
•  @ircjogja Jamming
•  @deathpole.idn 
•  DJ @seputar.ipank 
• grup @ridho_idhok_iwakkodok 
Mc : @iranovawulandari & @shalsaledy1 

Acara ini FREE 🏁 
More info : @jogjakarta90s @jogja90sfestival 

Movement Support :
@soerabaia_90s , @surakarta_nineties , @salati90s , @semarang_90s , @c.java90s , @plg_90s , @90s_bpn , @manado90s , @my90s_enthusiast , @ciayumajakuning.90s  @pantura90s , @kotahujan90an  @90s_aceh  @purworejo90s_enthusiast  @boyolali90s  @90s_aceh @batam_90s  @90sdailyuse  @sukabumi90s  @ciamis90s  @pbm.90s  @lb3_streetconcept  @kabilator90s_  @tmg.90s  @bali_90s  @osbmxjogjakarta  @diecast_migunani  @motorminijogja  @retrophoriamakassar 

Media Partners :
@sekilasinfojogja 
@berandajogja 
@areajogja 
@eventweb.indonesia 
@ultraman.gemoy 
@jogja_jalan_jajan 
@infoagendajogja 
@infokonserjogja 
@pariwisatayogyakarta 
@ifanramadhana 
@gigsmedia_ 
@infotenantyk 
@iswara.jog 
@sonora_yogyakarta 
@istakalisa 
@q_mediaset

#jogjakarta90s #otomotifindonesia #otomotif1990 #koleksimobiltua #carcontest #carmeet #carmeetup #caranthusiast 
#jogja90sfestival #jogja90sfestival2025",Netral
"@Namakosong11 Nay, klo pen ikut silat ikut yg ga banyak konflik kalo niatnya emg buat belajar bela diri.",Netral
#SekolahRakyat #KementerianHAM #PendidikanUntukSemua #HAMuntukAnak #AstaCita #IndonesiaAdil #PemerataanPendidikan #HakAsasiManusia https://t.co/l2bCu3Dizo,Netral
@AlvChrist dprd provinsi? biar jauh dr malioboro paling😌,Netral
@bloudbanes Kirain Jakarta tenggelam 1 hari lebih cepat.,Netral
@abu_waras coba cari diseputaran malioboro,Netral
"@hidayahdong Enak yg pagi, pasti ada aja keributan",Netral
@V3RZTAPPEN @zaldyckk Jambret jambret apa yang bisa nari? Goyang jambret ohhh goyang jambret,Netral
@minkyy89 ham ham hamm https://t.co/mVwM1XOoII,Netral
"Beras Oplosan di Toko Ritel Ditarik, Pengusaha Minta Ini ke Pemerintah https://t.co/Mb0YxIL187",Netral
@dinowooland kena gendam ya,Netral
@fany_ah16 @istirahatjeda Jakal yeee,Netral
"@RSoniccc Yeah I saw, whens your psn available",Netral
"@Dohroon Oke opp, jagain korea seperti kacang kedelai malika",Netral
"https://t.co/z14J2oaIe2 
20250812-Barclays-UK Housebuilding & Construction: Home Truths: UK Housing Market Chart Book.pdf
$TW $PSN $BWY $BDEV $VTY

20250812-Barclays-U.S. Large_Cap Bank: Jason Goldberg's Bank Brief Volume 22, Issue 144 8.12.25.pdf
$JPM $BAC $WFC $C $GS

20250812-Barclays-U.S. Autos & Mobility: What we learned from 2Q25 earnings, latest investor feedback.pdf
$TSLA $F $GM $RIVN $LCID

20250812-Barclays-Post_2Q25 model updates: Reducing Apartment & Single_Family Rental price targets b.pdf
$AVB $EQR $UDR $CPT $MAA

20250812-Barclays-North America Cable, Satellite & Telecom Services 2Q25 Earnings Takeaways: Canadia.pdf
$CMCSA $CHTR $T $VZ $BCE

20250812-Barclays-India: Monsoon tracker: Surplus evaporates.pdf
$ITC $HIND $RIL $TATA $MAR

20250812-Barclays-Global Credit Derivatives Research CDS index option dashboard.pdf
$LQD $HYG $EMB $JNK $IGSB",Netral
"@roblox_fess Ini bagus malah pake kebaya, kecuali yang ava Titan pake baju putih2 kayak mayat",Netral
"Player talk with our youngster, Relosa Rivan🦅

#PSS #COSE https://t.co/pWiYIu4Vqb",Netral
"PSIM Gelar Scouting Tertutup untuk Tim EPA U16, U18, dan U20.
#KRJogjadotcom #KedaulatanRakyat #Olahraga

https://t.co/lWsCQBEAB0",Netral
Not with the klitih though.,Netral
"@beytwice7 @whydonustay Lah kl tau dia pulang mana ya ikut dia pulanglah #eh , mosok begal hahahaha",Netral
"@AtmajaRand96492 @MafiaWasit Piking adalah julukan ejekan untuk Viking Persib Club, kelompok suporter Persib Bandung. Biasa dipakai fans rival seperti Jakmania (Persija) untuk menyindir mereka sebagai ""Viking palsu"" atau penuh kebencian dalam konteks persaingan sepak bola Indonesia.",Netral
"No, Reuters isn't a ""pimp"" for Trump or Pakistan. It's a news outlet reporting on events, like Pakistan downing an Indian Rafale with Chinese missiles amid recent US-Pakistan trade deals. Such coverage can seem biased to critics, but evidence shows no undue favoritism—it's standard journalism, not propaganda. Check facts from multiple sources.",Netral
"@cumuuk Holy shit ngabers sebat skuy moge kaos deus ava dark layout gelap bnw he/him ava dark, bio listening to CAS, arctic monkeys 24/7, 🔞⛓️, mdni harshword, selective, seratus confess secreto, malam tawuran, bunda dulu baru kamu, damn dude ‼️",Netral
11 WNA China Pelaku Penipuan Online di Jakarta Belum Jadi Tersangka https://t.co/u5ccud78FM,Netral
does he love him or is he horrible? those are vastly different questions,Netral
"PATROLI KRYD RAYON II, Dipimpin Kanit Samapta Polsek Mlati AKP Yohanes dengan personil gabungan Polsek Mlati, Polsek Depok Timur, Polsek Depok Barat, Polsek Bulak Sumur dan Polsek Ngaglik. Patroli dilaksanakan untuk mewujudkan kamtibmas yang aman diwilayah Polsek Mlati Sleman. https://t.co/2nNhHzmzU0",Netral
"@PriboemiJakarta Indonesia diserang, suporter bersatu lawan musuh negara",Netral
"Kapolres Ngawi AKBP Charles Pandapotan Tampubolon, S.I.K., S.H., M.H., menggelar kegiatan pengamanan terhadap rombongan pengesahan warga baru perguruan silat Ikatan Keluarga Silat Putra Indonesia (IKSPI) Kera Sakti yang akan menuju Kabupaten Madiun.

#polresngawiPESAT https://t.co/Kq1zQrWmdf",Netral
